sog,stw,head,wspeedms,wspeedbf,wdir,drafta,draftf,trim,me_power
10.78602,10.20068633,264.887,2.947082667,2.183333333,123.1985333,9.712791333,16.24945833,6.53667,7186.657567
10.97079533,10.59919233,268.01529,3.145044333,2.283333333,124.5414133,9.704794667,16.23547533,6.530683,7695.5303
11.09831733,10.94364533,271.2350467,3.33395,2.383333333,125.91281,9.697041,16.22614367,6.529104,8224.135767
11.16159233,11.228902,274.53808,3.5138,2.483333333,127.3235467,9.689593333,16.222197,6.532606,8566.810667
11.03686067,11.35873067,278.9561133,3.681521333,2.583333333,129.2790533,9.682332,16.22458067,6.542253667,8580.970333
10.766694,11.33646067,284.65198,3.844659667,2.683333333,131.82101,9.675308,16.22951733,6.554215,8526.930333
10.51042067,11.28296333,290.4699133,3.984237667,2.733333333,133.02595,9.668533333,16.236836,6.568307667,8544.975367
10.37562067,11.266023,293.68258,4.108826,2.783333333,132.58592,9.662096333,16.243023,6.580931,8550.2581
10.37186733,11.28642667,294.6244467,4.256594,2.883333333,131.67264,9.656225,16.24804,6.591818333,8650.475567
10.43630733,11.34296733,296.3423133,4.403653333,2.966666667,130.376529,9.650846,16.25466833,6.603824333,8768.644567
10.536074,11.390768,298.76018,4.478558333,3,127.982555,9.645708667,16.258918,6.613211333,8780.622567
10.63747867,11.38006633,301.1230233,4.513948333,3,124.2398463,9.640651333,16.25969233,6.619043667,8764.890633
10.75949667,11.349075,303.1148,4.585519,3,119.9380187,9.635705333,16.259222,6.623517667,8748.3634
10.912075,11.32459333,305.2394333,4.681269667,3,115.5025657,9.631359333,16.25990033,6.62854,8743.226333
11.09380667,11.31267367,306.9676,4.7982,3,110.861254,9.627781667,16.26133533,6.633551333,8727.8372
11.27830667,11.300085,307.5512667,4.936877,3.046666667,105.7881357,9.624758,16.26257533,6.637814333,8705.546933
11.44804,11.27196233,307.4937333,5.076385667,3.143333333,100.5322713,9.622115333,16.261485,6.639366333,8681.138033
11.60803533,11.24066833,307.2030667,5.21157,3.243333333,95.45586567,9.619796333,16.258687,6.638887667,8653.374067
11.75341733,11.209425,306.9482833,5.330805,3.336666667,90.59684367,9.617791667,16.25509533,6.637302,8627.128133
11.87789067,11.17332767,306.8127667,5.432527667,3.43,86.30916267,9.616053333,16.25112233,6.635067333,8601.003067
11.97017067,11.13354267,306.1811667,5.498022,3.48,87.06857767,9.614593,16.24885533,6.634260333,8586.876867
12.03743733,11.10369767,305.0623667,5.499400667,3.48,92.54103967,9.613332,16.24944167,6.636107,8591.785867
12.09175067,11.09731333,304.1187667,5.453879667,3.48,98.094114,9.612099,16.25242067,6.640319,8612.947167
12.126844,11.088849,303.2095,5.373459333,3.48,103.2501237,9.610476667,16.25492333,6.644443667,8630.178767
12.132444,11.078304,302.1617,5.281918,3.48,108.0826453,9.608312,16.25561,6.647295,8636.083033
12.11771067,11.10227167,301.1085667,5.186533667,3.433333333,112.8544637,9.605815,16.255062,6.649245,8642.620967
