double_LSTM,sequence_size,epoches,batch_size,trainScoreMAE,trainScoreMSE,trainScoreRMSE,testScoreMAE,testScoreMSE,testScoreRMSE,exec_time
True,5,6,32,194.27787419047726,90303.11140145663,300.50476102959936,277.90104181848415,113838.02788565557,337.39891506294975,30572.1796875
True,5,6,32,207.80354529651356,91338.5908227305,302.22275033943174,208.13307880548604,78275.75823130146,279.7780517326215,30113.84326171875
True,5,6,32,174.887825910293,78461.96743757292,280.1106342814798,102.03049747411052,30465.344304579554,174.54324479789975,30095.574462890625
True,5,6,32,199.56170357365954,85339.20437744935,292.1287462360549,124.94189676587058,43972.58748238443,209.69641742858752,30199.996337890625
True,5,6,64,247.3832576487899,133803.76560337777,365.79197039215853,216.480941248168,96629.93188684949,310.8535537626191,19397.28857421875
True,5,6,64,359.14871041355735,213943.19844704014,462.53994254230645,243.95179912207453,109410.30536929866,330.772286277582,20239.17578125
True,5,6,64,273.8336999908477,146174.95620293598,382.3283356003528,188.09169864634043,76959.05053399637,277.41494288159095,19745.018798828125
True,5,6,64,271.4797741600297,151108.6739611662,388.72699155212547,232.51505814226851,152925.3681759715,391.0567326820643,19610.538330078125
True,5,6,64,297.50655821867304,156406.36432129785,395.4824450229085,355.80533075319346,164909.37835449586,406.0903573768969,20075.43359375
True,5,7,16,155.62789592518124,45566.1053406904,213.46218714491428,153.98127086022288,37546.67150446585,193.76963514561783,59332.570068359375
True,5,7,16,163.1005746382758,47740.752566366704,218.49657335154413,137.2650236787244,29971.955403277385,173.12410405046833,58807.724609375
True,5,7,16,139.7503502336523,41704.29577047006,204.21629653499758,111.70587693081849,24060.80454003854,155.11545551632997,59306.688232421875
True,5,7,16,147.3600798136401,38233.65943807161,195.53429223047198,135.19855869278098,27154.996907933055,164.7877328806154,59013.929931640625
True,5,7,16,139.7519980866532,44781.58297708938,211.61659428572557,97.0188173676687,21755.995452974003,147.49913712620153,59621.125244140625
True,5,7,32,201.22088595464615,85312.62302356631,292.08324673552625,249.78646451194504,100321.83941788241,316.7362300367333,33735.883056640625
True,5,7,32,157.55400521461505,59578.184156530275,244.08642763687266,169.8345125985397,57172.71015524403,239.10815576898256,34329.564697265625
True,5,7,32,175.50456193930995,67035.33121049913,258.91182130312075,191.96725493936626,62716.21650780736,250.43205966450734,33389.960205078125
True,5,7,32,121.30126008338365,51100.22023562554,226.05357824114515,106.93113456843449,37055.703629538315,192.49858085071256,33982.93017578125
True,5,7,32,203.9731421238557,89367.15498786813,298.943397632174,152.4796735504764,47211.63747769393,217.2823910897842,34011.30078125
True,5,7,64,161.279695273785,87403.6080991508,295.6410122076279,180.356418608029,58719.04629820552,242.3201318467071,21863.19775390625
True,5,7,64,191.42618980676272,109323.76078300118,330.6414383936187,274.27553460237397,150800.00799592113,388.3297670742241,21747.98486328125
True,5,7,64,284.9493424597777,143119.12912419013,378.3108895130963,185.40943810983302,69688.79921371434,263.98636179491234,21930.650634765625
True,5,7,64,164.73655701666257,88177.50886411492,296.94697988717604,110.04039162218979,41923.21081158412,204.75158317235088,21771.274169921875
True,5,7,64,254.2961447919365,150579.2245835501,388.0453898496284,255.27196233991518,259871.11955971306,509.7755580250127,22116.750732421875
True,5,8,16,86.83068554459031,21316.895232433708,146.00306583230952,84.60580546160465,15966.162667931741,126.35728181601463,67313.19580078125
True,5,8,16,180.43312349017137,50391.59567254129,224.48072450110564,165.67921588886884,38006.77054505216,194.9532522043481,67221.41333007812
True,5,8,16,202.43852614018047,62464.695076401236,249.92938017848408,150.45384385159602,34747.605265759696,186.40709553490632,66361.7412109375
True,5,8,16,251.59185104817638,86705.25993160706,294.4575689833886,249.69886250955028,77810.52075589076,278.945372350736,66914.16284179688
True,5,8,16,144.15885597513412,40564.41909972087,201.40610492167528,133.18854611980038,28061.018672604518,167.514234238779,66477.11303710938
True,5,8,32,109.43645624381271,35608.49933660011,188.702144493909,94.20706917669881,31567.38968197713,177.6721409843905,37530.367919921875
True,5,8,32,174.75421210525687,60251.545860232654,245.46190307302814,222.4522633396954,64616.818192149956,254.19838353567465,37326.060302734375
True,5,8,32,170.21135252400705,64303.27679917394,253.580907797046,199.9562158475576,62529.47037840884,250.05893381042966,37756.780029296875
True,5,8,32,204.08964866295983,77559.97643814626,278.49591817142715,151.4390237265706,40561.252707202155,201.39824405193346,38313.43896484375
True,5,8,32,180.82289494310044,62094.73977133433,249.18816137877482,200.7885287211153,58121.59026037516,241.08419745054871,37565.85498046875
True,5,8,64,153.3563801176889,90094.4100509703,300.1573088414978,130.8089420959384,47185.320841041226,217.22182404408915,24092.695556640625
True,5,8,64,178.4712795876711,84499.45799124631,290.6879047900795,191.1017136160808,63868.04960939318,252.72128839769945,24237.439208984375
True,5,8,64,203.75394948990322,113746.95618540872,337.26392659964205,163.8921121490365,58730.04483234,242.34282500693104,23939.636962890625
True,5,8,64,213.63709089394143,96676.14841556645,310.92788298183626,171.15631383608624,59530.758417928795,243.98925881671266,24225.01220703125
True,5,8,64,227.45688154401282,107726.60071332962,328.2173071508107,293.3236045246061,120763.03848692555,347.5097674698159,23683.4892578125
True,5,9,16,243.7141280230095,80946.53634338475,284.51104784065024,303.293157785957,104649.86667120631,323.4963163178312,73302.3544921875
True,5,9,16,155.958747992824,44167.37325362732,210.16035128831345,111.08546487468338,21990.564172945575,148.29215816402962,74816.42260742188
True,5,9,16,98.08815652563737,21749.34005789412,147.47657460727152,81.46067954205752,12314.257847008836,110.96962578565739,74391.14111328125
True,5,9,16,178.73178360810053,53776.05980806612,231.8966576043435,179.18517812140675,47489.41464210186,217.92066134743135,73560.11206054688
True,5,9,16,160.95854341564964,46376.25602253122,215.35147090867807,206.6737794576586,57079.826464137215,238.91384736791045,74402.65747070312
True,5,9,32,201.01131679848507,60467.97705491395,245.90237301602835,173.38144160336319,47412.68893821113,217.7445497325045,40956.824462890625
True,5,9,32,138.8219717932736,47269.45786252589,217.4154039219068,168.549179359368,49274.772863404294,221.9792171880158,41895.86181640625
True,5,9,32,147.22636922873892,44361.854897365534,210.62254128503324,155.25340434460122,40367.260658322164,200.9160537595793,41204.26318359375
True,5,9,32,147.79229554833353,43832.61781338708,209.36240783241647,129.56992998833704,34959.64545234204,186.97498616751398,42454.09375
True,5,9,32,263.64182897126113,98293.88021423094,313.51854843729893,315.55276258209676,114967.07448532652,339.0679496580686,41517.58154296875
True,5,9,64,322.7389339902069,178335.47064923955,422.29784589699193,279.7545959384808,126150.9854919283,355.1774000297996,25805.888671875
True,5,9,64,172.33673141096745,78325.028860121,279.8660909437244,148.96601575241996,47806.48587305679,218.64694343405944,26513.532958984375
True,5,9,64,265.3497209256489,123806.70734396538,351.8617730643177,225.3257502248292,81273.55726847194,285.0851754624781,26284.918701171875
True,5,9,64,173.80407969471483,66893.38448498407,258.6375542820185,138.48234875910623,41503.103391747965,203.7231047077085,25926.103759765625
True,5,9,64,201.8263830694335,87318.8506532371,295.49763222949366,269.5676933772325,102641.54462811493,320.3771911795765,26262.814208984375
True,5,10,16,119.64256338892675,28549.871181281997,168.96707129284687,91.47404085607033,14068.830832459527,118.61210238613734,81397.82348632812
True,5,10,16,115.17815563897867,26333.591873723402,162.2762825360607,99.94057666220951,19111.02604833793,138.2426346983373,82037.64770507812
True,5,10,16,92.3498702262892,19294.33985287625,138.9040670854394,78.08069111979927,9776.981699149728,98.8786210419104,81282.60400390625
True,5,10,16,202.9534314738219,69635.5343882681,263.88545694726736,129.50322416286744,27659.276571856914,166.31078308954267,81463.6884765625
True,5,10,16,86.33242303895409,18291.142615006313,135.24475078540502,91.49615553215571,15897.775948478537,126.08638288284162,82443.06176757812
True,5,10,32,248.3599984853527,81969.72005725755,286.30354531031844,262.27561878134094,80892.30993389,284.41573432897485,45901.286376953125
True,5,10,32,214.8846860944212,73670.13246679254,271.4224243992978,206.50523822504343,68553.92464003112,261.8280440289602,45749.94091796875
True,5,10,32,160.61142914727156,46889.503280523386,216.53984224738733,191.34605013879303,51602.48376104313,227.16180084037705,46263.4755859375
True,5,10,32,169.90804211134574,53473.911143742655,231.24426726676415,199.9835399809967,58505.94126462618,241.88001419014796,45138.83251953125
True,5,10,32,117.13606070087377,37673.450376161556,194.09649758860039,97.92632482489675,23166.953102131676,152.2069417015258,45459.74365234375
True,5,10,64,230.7867528225918,100870.96577786455,317.60189825922726,312.13230029508077,121663.5927167118,348.80308587613126,28361.28759765625
True,5,10,64,179.7567106592354,84971.41394312716,291.4985659366563,230.36464903233977,86765.36074503578,294.5596047407651,28399.06103515625
True,5,10,64,222.73604926641124,95859.6022940042,309.6120189753689,180.0456462482676,56739.238262149694,238.1999963521194,28247.798095703125
True,5,10,64,164.15539043503736,71146.41396660067,266.73285130744705,189.0634454840667,76110.28254482066,275.88092095108834,28464.11962890625
True,5,10,64,216.64922323649066,97405.48956225243,312.0985254086479,166.18132091475613,54141.64680755093,232.68357657460686,28153.003173828125
True,10,5,16,222.16047039003075,80244.1546398747,283.27399216990375,322.04715288383625,138936.0685601611,372.7412890466538,70982.67822265625
True,10,5,16,113.4164785822135,34404.54160578624,185.4846128545067,160.61719937297548,61440.78789641009,247.87252348013502,71301.9130859375
True,10,5,16,206.24476987081675,78021.58507699743,279.32344168901653,122.12863558537066,27678.694866953672,166.36915238995982,71931.13598632812
True,10,5,16,233.67780942437486,82777.62194390548,287.71100421065836,117.4383601837458,24841.510802245524,157.61189930409927,69852.7041015625
True,10,5,16,273.29083737632044,102205.99761692039,319.69672756679944,314.558134985336,124370.8958810453,352.6625807780651,71423.60327148438
True,10,5,32,178.23706784036082,74112.52194383717,272.23615105976864,196.2685889570486,65682.27275127171,256.2855297344579,39595.815185546875
True,10,5,32,141.46397859478347,64288.85150960394,253.55246303202014,150.1014933286092,49180.16086759593,221.76600476086483,40584.248779296875
True,10,5,32,203.81695680679266,84909.40600215689,291.3921858975578,262.0670223284402,113321.35482588055,336.6323734073723,40745.6943359375
True,10,5,32,196.0394279374996,81324.37482227628,285.17428850139396,259.1229708479873,89567.32217163549,299.2780014829615,40669.37255859375
True,10,5,32,166.13436256849644,73570.3017915006,271.2384592779951,238.88654797141686,104648.54700091018,323.49427661229214,40144.640625
True,10,5,64,226.2464080159775,119607.42033628105,345.84305737759297,353.8115717672023,180924.06120805614,425.35169120159395,26397.46875
True,10,5,64,408.9689385217132,239327.26491972068,489.21085936405854,292.1320201612759,144551.40347008227,380.19916290029136,26568.9755859375
True,10,5,64,222.58433627902065,122297.75680038103,349.7109617961396,285.9084211149157,134666.92700603532,366.9699265689701,26446.805419921875
True,10,5,64,591.95577703259,434633.1550984771,659.2671348539051,454.006358740746,260861.21728438148,510.74574622250304,26926.8369140625
True,10,5,64,310.1421703190989,159764.30458113353,399.70527214578186,398.01502753945147,214600.1545447713,463.2495596811413,26349.96630859375
True,10,6,16,91.11349259955874,23295.014055220225,152.62704234577902,98.33685894795555,16658.438446061962,129.06757317801384,82665.5341796875
True,10,6,16,161.8002049199078,49572.96246975475,222.64986519141382,103.3133180632056,18997.25109090584,137.83051581890652,83085.79907226562
True,10,6,16,87.79562897564726,21770.423183534167,147.54803686777458,103.8435260650294,20564.572990373545,143.40353200104084,83043.67846679688
True,10,6,16,128.4031553898435,31555.63781103163,177.63906611731448,163.79743741998334,37810.22261998609,194.44850891684948,84079.33178710938
True,10,6,16,207.44867782627358,57099.33846539032,238.9546786848718,196.21840682874398,47262.120211196845,217.3985285396312,83421.06811523438
True,10,6,32,201.1087270750663,70290.49662502106,265.1235497367615,132.91612904960698,31080.846455860512,176.29760762943016,46905.771240234375
True,10,6,32,224.9576028601848,92897.02493476818,304.79013260728794,183.199444616583,53520.82948829209,231.34569260803644,47423.600830078125
True,10,6,32,181.35338355097124,69483.32718938684,263.5969028448302,187.1583612483187,59308.50636615105,243.53337834093924,47016.36767578125
True,10,6,32,169.48407262671037,63770.5242270077,252.52826421414238,210.1249086589945,63775.85245815053,252.538813765628,46963.11279296875
True,10,6,32,117.50530480793853,47411.15599872404,217.7410296630473,97.60780386267955,28391.96957219032,168.49916786794623,47400.426513671875
True,10,6,64,423.8734820718228,241390.19471737617,491.31476134691513,498.6778581206505,282296.41586185107,531.3157402730047,29935.009033203125
True,10,6,64,222.44873751310377,110396.1753283991,332.2591990124564,282.0319784973739,113127.9642988254,336.3450078399045,30521.602783203125
True,10,6,64,386.0884611065691,209594.33694373415,457.81474085456676,247.97961043048608,101290.68696758014,318.26197851389685,30152.144775390625
True,10,6,64,208.57525205148036,98417.31602287658,313.7153423453762,287.3373140982611,130521.50820664209,361.27760545962724,30590.9970703125
True,10,6,64,185.6481573462087,102945.93541321969,320.8518901506109,185.01609515077126,76473.22599705176,276.5379286771559,30030.482421875
True,10,7,16,150.13400958656393,40231.0826731926,200.57687472186967,137.70065061463526,30655.60652935206,175.08742538900975,95789.1044921875
True,10,7,16,121.60792677477309,31103.023988540157,176.36049441000145,130.9947202053743,33607.14596121492,183.32251896920607,95589.07543945312
True,10,7,16,195.80423182969477,63180.74550140188,251.35780374080665,136.18800640237404,26001.63558694158,161.25022662601617,97747.29711914062
True,10,7,16,83.39842688581821,20494.102384072576,143.15761378310472,76.34691796299008,11732.742740512485,108.3177858918492,95338.02612304688
True,10,7,16,109.19019159655002,27687.800307832807,166.39651531156778,132.90625331893008,40507.36131109854,201.26440646845268,95129.0751953125
True,10,7,32,220.55895322099116,79782.167007293,282.45737201796135,232.70764768792588,83818.31411780517,289.51392732959357,53448.56494140625
True,10,7,32,146.5132885051549,53541.54123119303,231.3904519015273,170.16091399896007,49333.060229322866,222.11046852708873,52943.447998046875
True,10,7,32,121.86116584627933,37523.89217228045,193.71084681111807,90.93567223639067,18305.425605481487,135.29754471342594,53966.978271484375
True,10,7,32,196.7298810684273,73526.35881641696,271.157442856391,265.93029727025606,97236.30611296071,311.8273658820866,53644.719970703125
True,10,7,32,214.3879991722315,74587.62583160725,273.10735221082433,183.32232231563938,46496.19131724546,215.62975517596234,53475.098876953125
True,10,7,64,243.43548288251546,121566.28219784285,348.66356591683456,184.013383701547,77135.63761623175,277.7330329943339,33586.08935546875
True,10,7,64,203.28989372583678,91813.17550618856,303.0068901958973,166.09612149775256,58756.00463657768,242.39637917381867,34002.535400390625
True,10,7,64,170.74788299453445,80931.82068950005,284.48518536032776,180.8030875917427,76804.64539451984,277.13651039608595,33739.4501953125
True,10,7,64,266.6984915931749,117264.43815891679,342.43895537586957,188.9138221925416,64055.256124949425,253.09139875734502,34179.161376953125
True,10,7,64,217.90004279285583,103869.43087015075,322.2878075108501,150.52047038745388,58207.85506374844,241.263041230414,33902.16796875
True,10,8,16,90.73303710249391,18190.03811339942,134.8704493704956,83.80218182997903,13178.252050726845,114.79656811388939,109405.8955078125
True,10,8,16,87.60242378821428,19861.96362872772,140.93247897034848,100.97792099314847,22190.72714425771,148.96552334099897,108856.6962890625
True,10,8,16,174.2663522392849,55157.55189862446,234.85644955722304,250.51666038115704,102464.9531847479,320.1014732623827,109875.97387695312
True,10,8,16,160.89039082848564,44743.053817563705,211.5255393978791,147.1868795534158,43045.77437305158,207.47475598985912,108577.52734375
True,10,8,16,102.10990730031273,23654.071857394367,153.79880317282826,119.60830617712418,25171.5122842626,158.6553254204302,108942.94653320312
True,10,8,32,94.79621002678991,30136.07475698383,173.5974503182113,99.47987360474137,22151.147926228015,148.83261714499284,60528.69140625
True,10,8,32,92.0480449074072,27726.06617716186,166.5114595971156,82.0391447330424,15400.983876228258,124.10070054688755,59421.97607421875
True,10,8,32,214.0707796556356,72259.60386314547,268.81146527472646,154.9183063967739,36989.1988408813,192.32576229117433,61160.372314453125
True,10,8,32,159.54136084786626,54748.43297994845,233.98383059508288,105.24236223682873,24680.690182154354,157.10089172934173,60288.44140625
True,10,8,32,138.088275249091,39848.44826597977,199.62076110960948,149.1062835804588,36096.02162135427,189.9895302940514,60724.72119140625
True,10,8,64,154.79065267805382,60110.017341237406,245.1734433849584,115.51960358526956,38423.73488306787,196.01973085143206,37511.162841796875
True,10,8,64,204.68102010811486,96391.30767884954,310.46949556896817,217.13750445442363,88328.26921553735,297.2007220979407,37626.271484375
True,10,8,64,140.11496170473058,59732.00831056428,244.40132632734273,164.32628072035587,51805.91892567447,227.60913629657855,37445.848876953125
True,10,8,64,127.81390630859943,54141.41034426941,232.68306845206723,159.27122360973078,49347.061405862645,222.14198478869915,37936.321044921875
True,10,8,64,223.42899039675072,86421.12549481205,293.97470213406467,226.24901317738914,76715.33718661913,276.97533678401606,37287.635986328125
True,10,9,16,115.80835172610746,26589.700987098546,163.06348759639155,146.41819011304472,39527.25811529818,198.81463254825633,119752.36059570312
True,10,9,16,74.01111696258533,15513.390023888867,124.55276000108897,50.440346370182596,7214.3438348062955,84.93729354533434,121823.62670898438
True,10,9,16,85.67340349056298,18742.396201009116,136.90287141257892,62.774912586926135,9620.421365575772,98.08374669421929,121729.37377929688
True,10,9,16,68.34836316005536,13754.355044102345,117.27896249584725,67.17424043190579,8513.524245452714,92.2687609402701,121187.87426757812
True,10,9,16,108.26199836698571,23085.040021650162,151.937618849481,136.89493237635583,38385.65868153421,195.92258338827153,120388.23120117188
True,10,9,32,87.45243380312569,25391.563299347636,159.34730402284075,96.94960917301975,19249.957386677754,138.7442156872774,66951.1328125
True,10,9,32,138.5336005729372,40174.620182804836,200.43607505338164,134.68161883115184,32768.70163871863,181.0212739948502,66514.93579101562
True,10,9,32,106.63083956931149,27483.457462415292,165.78135438708205,85.55504656994863,17022.11304164795,130.46882018953016,66535.68994140625
True,10,9,32,170.29230436675124,53690.84713911071,231.71285492848838,193.10060361673874,58278.242931914036,241.4088708641711,66819.72119140625
True,10,9,32,140.70431154020497,39524.50640971632,198.80771214848863,188.5193811897371,50700.671222216355,225.1680954802797,66391.79614257812
True,10,9,64,181.71507713283563,75578.29448672787,274.91506776953474,146.18839302152543,59536.49660497445,244.00101763102228,41387.82666015625
True,10,9,64,171.052761410461,64816.21841837147,254.59029521639562,112.94617078133784,31695.44882417255,178.03215671381545,41640.322265625
True,10,9,64,153.0718310109221,56438.868355818406,237.5686602980671,124.4858912467012,37134.43154434224,192.70296195010144,41352.483642578125
True,10,9,64,383.57750935693394,188252.73886948137,433.8810192546816,279.1152526364213,108107.79451753419,328.79749773612053,41308.79052734375
True,10,9,64,154.24045261503068,64328.017577330356,253.62968591497793,148.69388398039106,43455.55895663042,208.4599696743488,41265.380615234375
True,10,10,16,103.27275565362585,19567.34524478911,139.88332725807285,144.86781986961722,27843.169137991517,166.86272543019163,134022.03369140625
True,10,10,16,105.6039209442532,23742.429195601115,154.08578518345266,153.2023791664738,41042.245943483336,202.58885937652974,134686.12573242188
True,10,10,16,103.05825148483058,20018.215709846172,141.48574383960445,102.28224122619974,16579.361613920424,128.76086988646986,134708.20532226562
True,10,10,16,114.69774583008768,25223.53384011858,158.81918599501316,128.86636828999394,28113.36492858741,167.67040564329594,134270.00244140625
True,10,10,16,86.45179261731057,18392.40082126806,135.61858582535086,89.00409103152126,16292.02229211333,127.64020640892637,135498.76977539062
True,10,10,32,187.0535529296941,63896.62799903553,252.77782339247153,128.29687889669825,23669.750956788095,153.84976749019836,74413.10327148438
True,10,10,32,173.39620408148141,46811.289652776926,216.3591681736111,101.06045869528927,17498.912586119266,132.28345545123648,74658.77001953125
True,10,10,32,95.65152503517724,22574.020142887362,150.24653121748722,124.58964646290042,26024.532211470916,161.32120818872798,74355.8125
True,10,10,32,119.46170523209258,30007.916637373895,173.2279326129995,168.3869050160878,43202.56368527379,207.85226408503178,75067.39916992188
True,10,10,32,240.53490928681438,86964.20375788736,294.8969375186649,308.87817240004057,139641.39646661817,373.68622729051464,75017.080078125
True,10,10,64,204.15269985528374,73495.08238736441,271.0997646390797,140.45086256472237,40350.27897101143,200.87378866096847,45620.932861328125
True,10,10,64,189.12908479503292,79675.9080208757,282.2692119606311,218.34277968056637,74626.16730769319,273.17790413518657,45632.153564453125
True,10,10,64,205.47817303879245,80570.27721927883,283.84903948979434,183.61588100487205,51589.83776034254,227.1339643477887,45995.95849609375
True,10,10,64,154.15944498065363,55222.98808866523,234.9957192985975,161.06117819187605,72183.75630862701,268.67034877080687,46365.873291015625
True,10,10,64,143.84296232631573,55057.27877361485,234.6428749687807,197.0726196185083,59220.17258449987,243.35195208688972,46555.21826171875
True,15,5,16,129.4091201716461,35663.74288727647,188.84846540884698,123.83610246318509,26496.549607962694,162.77760782110877,98198.54565429688
True,15,5,16,188.7037148700613,61591.621696408736,248.17659377227486,132.5639268364365,29064.644565151113,170.48356098214018,99923.37231445312
True,15,5,16,130.15967819787994,35319.36982493861,187.9344827990292,114.44243796271455,24457.146193115317,156.38780704746554,98481.04663085938
True,15,5,16,210.416468602477,71461.02404758782,267.3219483087534,285.18510060175265,119033.04485987664,345.0116590202085,97466.76171875
True,15,5,16,121.35497875934446,34189.10085334155,184.90294982325608,123.59146597182358,27539.71575708423,165.95094382703653,98818.31005859375
True,15,5,32,580.1763773675276,365010.3754501599,604.1608854023569,599.5444068653026,376701.76457513124,613.7603478354815,55835.96142578125
True,15,5,32,172.10048618202148,58491.03928059566,241.84920773199912,195.38994857553078,55633.017189969745,235.86652409778236,55401.046875
True,15,5,32,160.38008470932186,53027.716387630164,230.27747694386042,185.53506098486474,60367.48222264574,245.69794916247417,56202.5791015625
True,15,5,32,141.10947424296356,51306.77115980713,226.50998026534535,213.70866179667675,94061.6152333145,306.69466124031976,56004.0556640625
True,15,5,32,135.96578689916754,48222.32881452608,219.59583059458592,149.68080764317887,39398.27923729762,198.48999782683666,56202.094970703125
True,15,5,64,382.40320695145294,259644.77667631023,509.55350717693057,281.7789608433705,157948.97276079594,397.4279466278082,36201.213623046875
True,15,5,64,274.30762522434117,142386.9037344965,377.3418923661889,207.68136841551774,98264.73981026853,313.4720718186367,35136.842041015625
True,15,5,64,261.300066518671,154699.57531778247,393.31866891590903,156.33605304035868,64818.88579533449,254.5955337301393,35818.14501953125
True,15,5,64,384.8715779275376,242127.52649514476,492.0645552111478,234.68968370523496,118439.97600751418,344.1510947353127,36131.6513671875
True,15,5,64,345.1224656343996,196866.38867577698,443.6962797632824,389.0039699576172,192810.17276848067,439.1015517718887,35745.83935546875
True,15,6,16,94.32452054686536,24668.053670733505,157.0606687580742,69.55134239320364,19287.430013926863,138.87919215608528,116990.2275390625
True,15,6,16,200.04880149983072,61023.176610362614,247.02869592491197,185.68249262662908,52749.56542334971,229.67273548105294,115678.6962890625
True,15,6,16,138.34142760436612,31399.808084179807,177.19990994405106,143.67811527942413,30128.29888006383,173.57505258551365,116246.04077148438
True,15,6,16,118.53278654173768,33536.252816385706,183.1290605457957,82.67775523015212,15067.248196994025,122.74871973668004,119220.0703125
True,15,6,16,324.5307234624484,135580.6344240791,368.2127570088781,228.00811694019478,64344.189337887154,253.66156456563763,117370.04028320312
True,15,6,32,166.83388886351926,54232.59018696932,232.87891743773054,228.95818977298399,87067.46782549923,295.0719705859898,65537.30078125
True,15,6,32,191.2560346676343,64988.44822326679,254.92831977492574,132.08762305908093,29090.07333493613,170.55812304002447,64793.572265625
True,15,6,32,171.53603301545772,57588.9881809673,239.9770576137796,167.97918769177764,52344.32159380827,228.7888143983623,65962.17407226562
True,15,6,32,202.73596483534584,68619.10850213082,261.95249283435123,112.54811126869303,24446.0908813804,156.35245722846955,65803.90966796875
True,15,6,32,203.0536048890848,74338.4726940856,272.65082558849076,260.96775811802127,101594.76670805138,318.73933975593815,66307.32739257812
True,15,6,64,183.17963807611966,113700.12947519949,337.19449799069895,183.85351738977943,79114.28139411144,281.27261045845086,40521.342041015625
True,15,6,64,327.5916492686639,177171.57005843028,420.9175335602335,211.33406514173623,82439.44370533913,287.1226979974574,40743.4990234375
True,15,6,64,206.8005414545565,117299.33446978485,342.4899041866561,228.4178899094882,124027.05563958404,352.17475156459477,41604.31396484375
True,15,6,64,174.97699632644924,85229.71559976299,291.94128793263036,224.26132402687915,89759.83511011087,299.5994577934194,40121.204345703125
True,15,6,64,280.91454636380274,165539.5617792436,406.8655327982989,261.0846807706055,188598.27216268974,434.2790256997104,39428.154296875
True,15,7,16,258.8475083944749,111702.77467888576,334.219650348219,150.21664063267158,37285.86289420099,193.0954761101383,132627.29272460938
True,15,7,16,106.25361542515968,24307.252894905214,155.90783461681846,101.9725324331532,20797.74005166314,144.21421584456624,131987.18139648438
True,15,7,16,139.70029554525664,33588.207927915435,183.27085946193256,129.03677895191169,23335.842924854616,152.76073751083626,132555.45434570312
True,15,7,16,101.14635551783648,23857.636020667087,154.4591726660061,124.06149545078681,25466.787761970514,159.58316879286022,132195.34619140625
True,15,7,16,329.6771366301331,139414.92474085407,373.3830804158834,253.38870849064386,75332.38888706057,274.4674641684522,131776.59326171875
True,15,7,32,550.2618251684785,335193.1025957028,578.9586363426172,474.33914374751413,245697.45507597105,495.67878215228365,72475.94555664062
True,15,7,32,142.22327242593943,44565.95968783791,211.1065126608791,199.33219797296292,59866.51125462924,244.67633979326493,72865.60522460938
True,15,7,32,119.22884013236678,36569.383415445445,191.2312302304345,131.96390646001606,31493.657760874918,177.46452535894298,72147.45581054688
True,15,7,32,130.82509601437204,37415.67447741624,193.43131720953627,104.37424664637635,19760.966079209036,140.57370337018597,71839.4677734375
True,15,7,32,241.02605030667866,77869.59404344916,279.05123910036514,238.41935012384585,71336.13019306795,267.08824420604503,72296.01293945312
True,15,7,64,684.7495893860116,582859.7900109394,763.4525460111711,476.73404444022026,301848.88272031763,549.4077563343255,44835.254638671875
True,15,7,64,182.49646467135327,79943.1596502203,282.74221412838284,238.27353983578732,93548.05392147432,305.85626349884404,44840.7919921875
True,15,7,64,358.66483659198605,192089.67436889184,438.2803604644997,238.61410215392772,91639.01639758908,302.71936904927156,45222.0615234375
True,15,7,64,314.50334413119185,147331.34745479558,383.8376576819888,205.46937114331203,70219.84947740691,264.9902818546501,45018.04833984375
True,15,7,64,191.63414516488555,97295.34958115563,311.92202484139466,168.43793673568337,63790.41361491543,252.56764166241769,45679.826416015625
True,15,8,16,293.71115185354256,101183.01511901022,318.09277753355263,300.7242532009938,100319.46397235623,316.7324801348233,147467.11010742188
True,15,8,16,166.52748264830515,39462.77599014679,198.652399910363,127.14858481405695,23817.50540818953,154.32921113058774,149477.24365234375
True,15,8,16,101.21017146182537,25228.09833469729,158.83355544310305,113.74075417321038,21774.47375094772,147.5617624960739,151966.72802734375
True,15,8,16,164.30810595032415,44765.07031135948,211.57757516182917,159.68128136465953,36473.34094991756,190.9799490782149,149872.23413085938
True,15,8,16,93.73522835086179,22211.896631938118,149.03656139329743,92.45841694941369,15529.470734702156,124.61729709274775,150327.86108398438
True,15,8,32,164.9709097078523,44728.619435669585,211.4914169314433,112.77455201626182,23630.591227985064,153.72244867938144,81760.0693359375
True,15,8,32,115.67912085624003,31210.03829827754,176.6636303778385,104.85487460537388,20251.58961246353,142.30807992683876,81556.78198242188
True,15,8,32,175.6246276061172,51374.10750063372,226.65857032248687,242.81792597218055,78662.15656963357,280.46774604156104,80711.79907226562
True,15,8,32,190.7008979313287,53478.823695746636,231.2548890202035,129.61822060452843,28377.90289703573,168.45742161458998,81108.35473632812
True,15,8,32,185.12345014784145,58543.1194654282,241.9568545535096,240.3188262318444,79066.3355143289,281.18736727372533,80572.12255859375
True,15,8,64,288.9540357586416,130091.83306190718,360.6824546077993,377.2762597022498,171724.05083077712,414.3960072572818,50696.603759765625
True,15,8,64,251.1165372930757,93236.13291942152,305.3459233712176,196.04895370862633,52676.155725638506,229.51286614401056,50227.509521484375
True,15,8,64,314.34673669578876,133537.29044730047,365.4275447298691,254.99659837948926,85022.11789417891,291.5855241505979,50630.07861328125
True,15,8,64,165.62784206435722,74282.30766267695,272.54780803131945,186.68096235688216,62205.197252380865,249.40969759089333,50308.435791015625
